book,word,value
2,wrong,-2
2,stopping,-1
2,matter,1
2,join,1
2,matters,1
2,great,3
2,great,3
2,great,3
2,great,3
2,panic,-3
2,hard,-1
2,nasty,-3
2,fool,-2
2,fit,1
2,no,-1
2,important,2
2,revive,2
2,fire,-2
2,exasperated,2
2,dragged,-1
2,important,2
2,gray,-1
2,free,1
2,like,2
2,stout,2
2,hide,-1
2,victim,-3
2,best,3
2,like,2
2,kind,2
2,loose,-3
2,stout,2
2,enemies,-2
2,attacked,-1
2,annoying,-2
2,attacked,-1
2,nice,3
2,disappear,-1
2,bad,-3
2,no,-1
2,survived,2
2,attack,-1
2,powerful,2
2,survived,2
2,curse,-1
2,like,2
2,kill,-3
2,want,1
2,hiding,-1
2,feeling,1
2,angry,-3
2,greeted,1
2,funny,4
2,petrified,-2
2,worst,-3
2,clearly,1
2,want,1
2,backed,1
2,trembling,-2
2,anger,-3
2,miss,-2
2,care,2
2,want,1
2,attack,-1
2,hate,-3
2,swiftly,2
2,hate,-3
2,like,2
2,solid,2
2,dead,-3
2,killed,-3
2,charm,3
2,bothered,-2
2,better,2
2,like,2
2,strong,2
2,loose,-3
2,fallen,-2
2,shock,-2
2,no,-1
2,shock,-2
2,kind,2
2,no,-1
2,leave,-1
2,help,2
2,lurking,-1
2,stopped,-1
2,stop,-1
2,screamed,-2
2,attack,-1
2,attack,-1
2,attack,-1
2,no,-1
2,ghost,-1
2,safe,1
2,crash,-2
2,crash,-2
2,crash,-2
2,danger,-2
2,restored,1
2,no,-1
2,cleared,1
2,loved,3
2,chaos,-2
2,broke,-1
2,killing,-3
2,good,3
2,fun,4
2,fan,3
2,like,2
2,alone,-2
2,swear,-2
2,stopped,-1
2,ugly,-3
2,drop,-1
2,dread,-2
2,fail,-2
2,amazed,2
2,like,2
2,dizzy,-1
2,top,2
2,alone,-2
2,certain,1
2,interesting,2
2,scared,-2
2,pleased,3
2,chance,2
2,beautiful,3
2,funny,4
2,curious,1
2,hurt,-2
2,yes,1
2,sorry,-1
2,bother,-2
2,yes,1
2,difficult,-1
2,feeling,1
2,sick,-2
2,wrong,-2
2,backed,1
2,strange,-1
2,alone,-2
2,ill,-2
2,dull,-2
2,die,-3
2,alone,-2
2,shock,-2
2,backed,1
2,somber,-2
2,fire,-2
2,smiled,2
2,dreadful,-3
2,stunned,-2
2,die,-3
2,ugly,-3
2,shame,-2
2,wonderful,4
2,fascinating,3
2,tears,-2
2,faithful,3
2,shock,-2
2,fire,-2
2,forgotten,-1
2,top,2
2,dead,-3
2,swear,-2
2,wrong,-2
2,attacked,-1
2,falling,-1
2,embarrassed,-2
2,hopefully,2
2,no,-1
2,somber,-2
2,want,1
2,nervously,-2
2,like,2
2,moaning,-2
2,no,-1
2,good,3
2,growing,1
2,dread,-2
2,no,-1
2,attack,-1
2,panic,-3
2,worry,-3
2,ghost,-1
2,terrible,-3
2,harm,-2
2,dead,-3
2,stampede,-2
2,jolly,2
2,glad,3
2,tired,-2
2,poison,-2
2,tired,-2
2,funny,4
2,evil,-3
2,laughing,1
2,matter,1
2,yeah,1
2,attack,-1
2,better,2
2,aggravating,-2
2,hates,-3
2,beating,-1
2,dirty,-2
2,satisfied,2
2,peaceful,2
2,gloomy,-2
2,childish,-2
2,support,2
2,troubled,-2
2,merry,3
2,positive,2
2,affectionate,3
2,better,2
2,fire,-2
2,interesting,2
2,favorite,2
2,fresh,1
2,guilt,-3
2,crash,-2
2,no,-1
2,dreading,-2
2,fail,-2
2,enjoy,2
2,great,3
2,enchanted,2
2,falling,-1
2,warm,1
2,favorite,2
2,care,2
2,luck,3
2,matter,1
2,best,3
2,best,3
2,greedy,-2
2,hide,-1
2,wrong,-2
2,useless,-2
2,want,1
2,doom,-2
2,wrong,-2
2,alone,-2
2,great,3
2,hid,-1
2,stupidly,-2
2,triumph,4
2,hiding,-1
2,safely,1
2,stunned,-2
2,moaning,-2
2,stall,-2
2,anxious,-2
2,good,3
2,like,2
2,nervously,-2
2,like,2
2,drunk,-2
2,trembling,-2
2,like,2
2,madly,-3
2,sick,-2
2,loathing,-3
2,disgusting,-3
2,reached,1
2,better,2
2,fit,1
2,no,-1
2,good,3
2,careful,2
2,drop,-1
2,stall,-2
2,like,2
2,sick,-2
2,horrible,-3
2,feeling,1
2,like,2
2,like,2
2,like,2
2,stopped,-1
2,like,2
2,trembling,-2
2,reached,1
2,growth,2
2,yeah,1
2,dull,-2
2,shocked,-2
2,unbelievable,-1
2,unbelievable,-1
2,better,2
2,cutting,-1
2,hope,2
2,bizarre,-2
2,ugly,-3
2,no,-1
2,no,-1
2,wasting,-2
2,like,2
2,fine,2
2,fine,2
2,carefully,2
2,clear,1
2,like,2
2,yeah,1
2,better,2
2,excuse,-1
2,forgotten,-1
2,pardon,2
2,darkness,-1
2,huge,1
2,feeling,1
2,easy,1
2,desperate,-3
2,ha,2
2,affronted,-1
2,yeah,1
2,safe,1
2,attack,-1
2,pleased,3
2,great,3
2,want,1
2,funny,4
2,outraged,-3
2,want,1
2,like,2
2,laugh,1
2,excited,3
2,yeah,1
2,fire,-2
2,backed,1
2,empty,-1
2,fire,-2
2,best,3
2,like,2
2,laugh,1
2,shock,-2
2,forced,-1
2,laugh,1
2,enchanted,2
2,clearly,1
2,ridiculous,-3
2,clear,1
2,funny,4
2,ha,2
2,ha,2
2,join,1
2,attacks,-1
2,stop,-1
2,worst,-3
2,like,2
2,cruel,-3
2,please,1
2,matter,1
2,forced,-1
2,laugh,1
2,satisfied,2
2,no,-1
2,feeling,1
2,wish,1
2,help,2
2,clueless,-2
2,suspicious,-2
2,died,-3
2,matter,1
2,killed,-3
2,hope,2
2,feeling,1
2,warning,-3
2,yeah,1
2,expelled,-2
2,puzzled,-2
2,prison,-2
2,dull,-2
2,yeah,1
2,luckily,3
2,luckily,3
2,hoping,2
2,hope,2
2,huge,1
2,moaning,-2
2,waste,-1
2,attacks,-1
2,stall,-2
2,matter,1
2,moaning,-2
2,stall,-2
2,happy,3
2,awful,-3
2,backed,1
2,dreadful,-3
2,leave,-1
2,moaning,-2
2,attacked,-1
2,shame,-2
2,silly,-1
2,improved,2
2,miss,-2
2,wishing,1
2,winner,4
2,charming,3
2,smile,2
2,award,3
2,disgusted,-3
2,angry,-3
2,reached,1
2,hard,-1
2,attacked,-1
2,hysterical,-3
2,like,2
2,no,-1
2,slam,-2
2,clearly,1
2,attacked,-1
2,great,3
2,moaning,-2
2,stopped,-1
2,great,3
2,ignored,-2
2,moaning,-2
2,crying,-2
2,hiding,-1
2,great,3
2,stall,-2
2,funny,4
2,hurt,-2
2,wrong,-2
2,ha,2
2,ha,2
2,ha,2
2,lovely,3
2,death,-2
2,top,2
2,crazy,-2
2,laughing,1
2,stop,-1
2,award,3
2,detention,-2
2,disappointed,-2
2,hiding,-1
2,shy,-1
2,wish,1
2,award,3
2,saved,2
2,favor,2
2,arrested,-3
2,yeah,1
2,expelled,-2
2,award,3
2,award,3
2,attacks,-1
2,want,1
2,brilliant,4
2,bright,1
2,hard,-1
2,bothered,-2
2,determined,2
2,award,3
2,interested,2
2,unconvinced,-1
2,good,3
2,medal,3
2,like,2
2,disgust,-3
2,top,2
2,like,2
2,bad,-3
2,hurt,-2
2,hopeful,2
2,no,-1
2,attacks,-1
2,pleased,3
2,moody,-1
2,clears,1
2,cutting,-1
2,no,-1
2,lost,-3
2,alert,-1
2,suspicious,-2
2,cheerful,2
2,convinced,1
2,guilty,-3
2,helping,2
2,matters,1
2,attacks,-1
2,stop,-1
2,trouble,-2
2,good,3
2,matter,1
2,stop,-1
2,hard,-1
2,clear,1
2,great,3
2,wrong,-2
2,worse,-3
2,falling,-1
2,disgusted,-3
2,happy,3
2,thank,2
2,yes,1
2,friendly,2
2,fun,4
2,stop,-1
2,want,1
2,spirit,1
2,love,3
2,love,3
2,poison,-2
2,please,1
2,great,3
2,interested,2
2,annoyance,-2
2,escape,-1
2,cut,-1
2,reached,1
2,threatening,-2
2,escape,-1
2,desperate,-3
2,losing,-3
2,fresh,1
2,wish,1
2,hero,2
2,laugh,1
2,numb,-1
2,best,3
2,crying,-2
2,mirth,3
2,terrified,-3
2,lost,-3
2,no,-1
2,care,2
2,worth,2
2,furious,-3
2,liked,2
2,reached,1
2,odd,-2
2,clean,2
2,trouble,-2
2,interested,2
2,fresh,1
2,wasting,-2
2,excited,3
2,lucky,3
2,want,1
2,excitement,3
2,terrible,-3
2,horrible,-3
2,attacked,-1
2,killing,-3
2,expelled,-2
2,ashamed,-2
2,died,-3
2,accident,-2
2,nice,3
2,trouble,-2
2,warned,-2
2,imprisoned,-2
2,upset,-2
2,attacks,-1
2,no,-1
2,like,2
2,suspended,-1
2,nervously,-2
2,growing,1
2,fresh,1
2,stopping,-1
2,trembling,-2
2,leave,-1
2,solid,2
2,sorry,-1
2,frowning,-1
2,ignored,-2
2,sorry,-1
2,disturbed,-2
2,sigh,-2
2,no,-1
2,no,-1
2,feeble,-2
2,nervous,-2
2,dear,2
2,want,1
2,no,-1
2,yes,1
2,died,-3
2,attacks,-1
2,scared,-2
2,missing,-2
2,dear,2
2,foolish,-2
2,allow,1
2,tragedy,-2
2,death,-2
2,poor,-2
2,matter,1
2,no,-1
2,stopped,-1
2,attacks,-1
2,no,-1
2,no,-1
2,disappointed,-2
2,stopped,-1
2,reached,1
2,reached,1
2,kind,2
2,best,3
2,good,3
2,straight,1
2,disappointment,-2
2,like,2
2,stopped,-1
2,feeling,1
2,tense,-2
2,wishing,1
2,stopped,-1
2,huge,1
2,attacks,-1
2,stop,-1
2,kill,-3
2,good,3
2,killed,-3
2,no,-1
2,backing,2
2,funny,4
2,dead,-3
2,killed,-3
2,scream,-2
2,huge,1
2,darkness,-1
2,falling,-1
2,crash,-2
2,shame,-2
2,chance,2
2,fit,1
2,certain,1
2,kill,-3
2,sick,-2
2,sick,-2
2,wrong,-2
2,attacking,-1
2,expelled,-2
2,attacks,-1
2,stopped,-1
2,award,3
2,like,2
2,killed,-3
2,blame,-2
2,hesitant,-2
2,cheerful,2
2,mad,-3
2,loose,-3
2,attack,-1
2,no,-1
2,hopeful,2
2,expelled,-2
2,petrified,-2
2,good,3
2,bored,-2
2,happy,3
2,mature,2
2,revive,2
2,poor,-2
2,matter,1
2,want,1
2,important,2
2,shocked,-2
2,loose,-3
2,confused,-2
2,worried,-3
2,difficult,-1
2,like,2
2,smiled,2
2,eager,2
2,share,1
2,want,1
2,recommend,2
2,care,2
2,good,3
2,feeling,1
2,friendly,2
2,help,2
2,better,2
2,drop,-1
2,feeling,1
2,chances,2
2,better,2
2,cheerful,2
2,top,2
2,frantic,-1
2,loose,-3
2,no,-1
2,missing,-2
2,empty,-1
2,alone,-2
2,easy,1
2,aghast,-2
2,stolen,-2
2,brilliant,4
2,sunshine,2
2,perfect,3
2,like,2
2,expelled,-2
2,want,1
2,great,3
2,worry,-3
2,growing,1
2,kill,-3
2,alarm,-2
2,doubt,-1
2,irresolute,-2
2,great,3
2,better,2
2,comfort,2
2,applause,2
2,warm,1
2,like,2
2,cancelled,-1
2,devastated,-2
2,ignored,-2
2,please,1
2,better,2
2,suspect,-1
2,yes,1
2,better,2
2,worried,-3
2,shock,-2
2,attack,-1
2,attack,-1
2,horrible,-3
2,accidentally,-2
2,no,-1
2,leave,-1
2,no,-1
2,postponed,-1
2,no,-1
2,choked,-2
2,distressed,-2
2,attacks,-1
2,ghost,-1
2,safe,1
2,applause,2
2,keen,1
2,stunned,-2
2,shock,-2
2,attack,-1
2,prospect,1
2,suspect,-1
2,loose,-3
2,chance,2
2,stopped,-1
2,fallen,-2
2,stop,-1
2,tense,-2
2,reached,1
2,clear,1
2,matter,1
2,fire,-2
2,nervous,-2
2,jerk,-3
2,nervously,-2
2,forgotten,-1
2,good,3
2,odd,-2
2,gray,-1
2,anxious,-2
2,strange,-1
2,hard,-1
2,bad,-3
2,bad,-3
2,attacks,-1
2,want,1
2,confidence,2
2,frowning,-1
2,help,2
2,fire,-2
2,pressure,-1
2,no,-1
2,trembling,-2
2,apology,-1
2,smiling,2
2,satisfied,2
2,smile,2
2,good,3
2,good,3
2,dear,2
2,please,1
2,no,-1
2,pleasure,3
2,want,1
2,fire,-2
2,dreadful,-3
2,afraid,-2
2,losing,-3
2,attacks,-1
2,no,-1
2,awful,-3
2,loss,-3
2,alarmed,-2
2,suspended,-1
2,no,-1
2,no,-1
2,want,1
2,matter,1
2,failed,-2
2,stop,-1
2,attacks,-1
2,stop,-1
2,nasty,-3
2,smile,2
2,threaten,-2
2,agreed,1
2,dear,2
2,dear,2
2,trouble,-2
2,like,2
2,like,2
2,won,3
2,chance,2
2,calm,2
2,want,1
2,no,-1
2,bright,1
2,gray,-1
2,clearly,1
2,miss,-2
2,no,-1
2,no,-1
2,better,2
2,wrong,-2
2,no,-1
2,chances,2
2,no,-1
2,sorry,-1
2,chance,2
2,fear,-2
2,stop,-1
2,worried,-3
2,tense,-2
2,stifled,-1
2,loyal,3
2,help,2
2,good,3
2,help,2
2,confused,-2
2,scared,-2
2,trouble,-2
2,glad,3
2,enjoying,2
2,terror,-3
2,pleased,3
2,worst,-3
2,want,1
2,no,-1
2,empty,-1
2,smile,2
2,suspended,-1
2,yeah,1
2,best,3
2,pretending,-1
2,pity,-2
2,lucky,3
2,reach,1
2,care,2
2,kill,-3
2,loose,-3
2,safe,1
2,missing,-2
2,want,1
2,sorry,-1
2,suspected,-1
2,attack,-1
2,apologize,-1
2,dead,-3
2,pleased,3
2,clever,2
2,no,-1
2,straight,1
2,progress,2
2,screwed,-2
2,yeah,1
2,failing,-2
2,pleased,3
2,focused,2
2,no,-1
2,doubt,-1
2,like,2
2,lagged,-2
2,help,2
2,nervously,-2
2,good,3
2,buoyant,2
2,cried,-2
2,exasperated,2
2,danger,-2
2,dear,2
2,guilty,-3
2,yes,1
2,arrest,-2
2,satisfied,2
2,stopped,-1
2,hard,-1
2,disgusting,-3
2,no,-1
2,good,3
2,confidence,2
2,irritated,-3
2,stupid,-2
2,hard,-1
2,empty,-1
2,resolve,2
2,no,-1
2,empty,-1
2,clear,1
2,losing,-3
2,difficult,-1
2,dodging,-2
2,reached,1
2,stop,-1
2,like,2
2,hopefully,2
2,reached,1
2,sad,-2
2,sorry,-1
2,mad,-3
2,joy,3
2,worried,-3
2,no,-1
2,good,3
2,resigned,-1
2,worst,-3
2,hard,-1
2,no,-1
2,alone,-2
2,leave,-1
2,crushing,-1
2,stop,-1
2,like,2
2,loose,-3
2,great,3
2,hard,-1
2,like,2
2,big,1
2,big,1
2,no,-1
2,no,-1
2,no,-1
2,darkness,-1
2,terrified,-3
2,strange,-1
2,daring,2
2,bright,1
2,darkness,-1
2,empty,-1
2,like,2
2,greeting,1
2,keen,1
2,attack,-1
2,lost,-3
2,livid,-2
2,terror,-3
2,struggling,-2
2,terrified,-3
2,leave,-1
2,no,-1
2,doubt,-1
2,free,1
2,darkness,-1
2,reached,1
2,cleared,1
2,worst,-3
2,like,2
2,like,2
2,kind,2
2,scream,-2
2,hard,-1
2,gray,-1
2,ugly,-3
2,blind,-1
2,kill,-3
2,trouble,-2
2,trouble,-2
2,support,2
2,like,2
2,applause,2
2,applause,2
2,sick,-2
2,fear,-2
2,leave,-1
2,free,1
2,good,3
2,good,3
2,blamed,-2
2,death,-2
2,protected,1
2,goodness,3
2,courage,2
2,attacked,-1
2,harmed,-2
2,killed,-3
2,kind,2
2,like,2
2,kill,-3
2,attacking,-1
2,drowned,-2
2,fear,-2
2,dread,-2
2,want,1
2,tired,-2
2,backing,2
2,desperately,-3
2,harm,-2
2,deny,-2
2,fresh,1
2,good,3
2,solid,2
2,ugly,-3
2,reached,1
2,no,-1
2,good,3
2,die,-3
2,backs,1
2,scream,-2
2,straight,1
2,noisy,-1
2,stopped,-1
2,reached,1
2,anxiety,-2
2,feeling,1
2,grateful,3
2,disappeared,-1
2,trembling,-2
2,sick,-2
2,forgive,1
2,lucky,3
2,alive,1
2,hurt,-2
2,problem,-2
2,bad,-3
2,like,2
2,loomed,-1
2,carefully,2
2,reached,1
2,safety,1
2,fire,-2
2,hard,-1
2,lurking,-1
2,like,2
2,want,1
2,no,-1
2,petrified,-2
2,victims,-3
2,dead,-3
2,wrong,-2
2,no,-1
2,like,2
2,hope,2
2,like,2
2,died,-3
2,frowning,-1
2,moaning,-2
2,bitterly,-2
2,hard,-1
2,escaping,-1
2,attack,-1
2,restored,1
2,frowning,-1
2,trust,1
2,hard,-1
2,hard,-1
2,great,3
2,useful,2
2,good,3
2,great,3
2,falling,-1
2,joyfully,3
2,cutting,-1
2,revive,2
2,petrified,-2
2,attacked,-1
2,hopeful,2
2,dreadful,-3
2,cheering,2
2,matter,1
2,crazy,-2
2,kinder,2
2,leave,-1
2,tense,-2
2,nervous,-2
2,helping,2
2,scared,-2
2,like,2
2,like,2
2,carefully,2
2,no,-1
2,tired,-2
2,starving,-2
2,frightened,-2
2,important,2
2,choked,-2
2,odd,-2
2,uncomfortable,-2
2,laugh,1
2,smile,2
2,starving,-2
2,solved,1
2,help,2
2,chance,2
2,delight,3
2,danger,-2
2,wrong,-2
2,convinced,1
2,worth,2
2,trouble,-2
2,safely,1
2,poor,-2
2,petrified,-2
2,astounded,3
2,agree,1
2,drop,-1
2,thank,2
2,leave,-1
2,like,2
2,moaning,-2
2,brilliant,4
2,worry,-3
2,strangely,-1
2,amazed,2
2,yes,1
2,miss,-2
2,daring,2
2,avoided,-1
2,detention,-2
2,best,3
2,no,-1
2,no,-1
2,petrified,-2
2,admit,-1
2,worry,-3
2,good,3
2,sadly,-2
2,no,-1
2,interested,2
2,top,2
2,blocked,-1
2,no,-1
2,easy,1
2,tense,-2
2,free,1
2,torn,-2
2,fearsome,-2
2,curious,1
2,reach,1
2,killing,-3
2,murderous,-3
2,suffer,-2
2,death,-2
2,enemy,-2
2,flees,-1
2,kills,-3
2,no,-1
2,died,-3
2,no,-1
2,straight,1
2,petrified,-2
2,die,-3
2,warned,-2
2,hard,-1
2,moaning,-2
2,killed,-3
2,want,1
2,moaning,-2
2,excitement,3
2,straight,1
2,straight,1
2,excited,3
2,please,1
2,attack,-1
2,aghast,-2
2,no,-1
2,ugly,-3
2,hid,-1
2,puzzled,-2
2,scared,-2
2,hard,-1
2,tears,-2
2,weak,-2
2,sorry,-1
2,missed,-2
2,like,2
2,yes,1
2,sorry,-1
2,arrested,-3
2,free,1
2,misunderstood,-2
2,leave,-1
2,excellent,3
2,free,1
2,desperately,-3
2,rescue,2
2,trembling,-2
2,weak,-2
2,feeble,-2
2,please,1
2,no,-1
2,worst,-3
2,no,-1
2,stupid,-2
2,worst,-3
2,chance,2
2,alive,1
2,agreed,1
2,miserable,-3
2,sorry,-1
2,stop,-1
2,darkness,-1
2,falling,-1
2,help,2
2,terribly,-3
2,uncomfortable,-2
2,yes,1
2,urgent,-1
2,no,-1
2,regrets,-2
2,top,2
2,misleading,-3
2,dear,2
2,frowning,-1
2,no,-1
2,ugly,-3
2,save,2
2,dreadful,-3
2,no,-1
2,charm,3
2,no,-1
2,want,1
2,fame,1
2,prepared,1
2,hard,-1
2,yes,1
2,sorry,-1
2,charm,3
2,reached,1
2,falling,-1
2,feeble,-2
2,want,1
2,luck,3
2,moaning,-2
2,pleased,3
2,moaning,-2
2,want,1
2,died,-3
2,dreadful,-3
2,died,-3
2,stall,-2
2,crying,-2
2,funny,4
2,died,-3
2,no,-1
2,great,3
2,big,1
2,determined,2
2,haunt,-1
2,sorry,-1
2,laughed,1
2,terror,-3
2,like,2
2,hard,-1
2,hard,-1
2,alive,1
2,strange,-1
2,brilliant,4
2,exposed,-1
2,chance,2
2,alive,1
2,smile,2
2,feeble,-2
2,good,3
2,like,2
2,falling,-1
2,worry,-3
2,ghost,-1
2,darkness,-1
2,grave,-2
2,hard,-1
2,like,2
2,huge,1
2,beating,-1
2,hurt,-2
2,empty,-1
2,smile,2
2,adventure,2
2,save,2
2,lost,-3
2,good,3
2,bomb,-1
2,great,3
2,alone,-2
2,solid,2
2,broken,-1
2,dull,-2
2,desperate,-3
2,huge,1
2,good,3
2,wasting,-2
2,confidence,2
2,alone,-2
2,dreaded,-2
2,solid,2
2,great,3
2,no,-1
2,pretend,-1
2,strangely,-1
2,alive,1
2,cleared,1
2,support,2
2,lost,-3
2,darkness,-1
2,odd,-2
2,gloom,-1
2,beating,-1
2,lurking,-1
2,careful,2
2,loomed,-1
2,gray,-1
2,robed,-2
2,dead,-3
2,please,1
2,dead,-3
2,petrified,-2
2,please,1
2,desperately,-3
2,strangely,-1
2,no,-1
2,mistaking,-2
2,desperately,-3
2,alive,1
2,weird,-2
2,ghost,-1
2,moaning,-2
2,matters,1
2,help,2
2,please,1
2,help,2
2,thanks,2
2,smile,2
2,dead,-3
2,smile,2
2,chance,2
2,losing,-3
2,smiling,2
2,funny,4
2,like,2
2,interesting,2
2,like,2
2,good,3
2,great,3
2,like,2
2,boring,-3
2,silly,-1
2,troubles,-2
2,sympathetic,2
2,kind,2
2,loved,3
2,no,-1
2,like,2
2,glad,3
2,like,2
2,laughed,1
2,laugh,1
2,charm,3
2,stronger,2
2,stronger,2
2,darkest,-2
2,powerful,2
2,powerful,2
2,miss,-2
2,powerful,2
2,miss,-2
2,strangled,-2
2,threatening,-2
2,no,-1
2,yes,1
2,wish,1
2,interesting,2
2,dear,2
2,horrified,-3
2,losing,-3
2,dear,2
2,attacked,-1
2,dear,2
2,suspects,-1
2,attack,-1
2,mad,-3
2,attacking,-1
2,stupid,-2
2,stop,-1
2,suspicious,-2
2,delighted,3
2,anxious,-2
2,want,1
2,anger,-3
2,fascinating,3
2,great,3
2,gain,2
2,trust,1
2,mistake,-2
2,laughed,1
2,laugh,1
2,poor,-2
2,brilliant,4
2,brave,2
2,big,1
2,trouble,-2
2,admit,-1
2,yes,1
2,like,2
2,expelled,-2
2,safe,1
2,waste,-1
2,leave,-1
2,luck,3
2,noble,2
2,no,-1
2,died,-3
2,petrified,-2
2,killing,-3
2,matter,1
2,angry,-3
2,panicked,-3
2,worse,-3
2,foolish,-2
2,clear,1
2,solve,1
2,best,3
2,attacked,-1
2,struggled,-2
2,cried,-2
2,boring,-3
2,leave,-1
2,like,2
2,smiling,2
2,no,-1
2,greatest,3
2,escape,-1
2,destroyed,-3
2,odd,-2
2,care,2
2,abandoned,-2
2,no,-1
2,fear,-2
2,greatest,3
2,murder,-2
2,forced,-1
2,greatest,3
2,sorry,-1
2,disappoint,-2
2,greatest,3
2,strong,2
2,hiding,-1
2,smile,2
2,ugly,-3
2,scare,-2
2,wishing,1
2,true,2
2,empty,-1
2,growing,1
2,eerie,-2
2,reached,1
2,top,2
2,weird,-2
2,straight,1
2,great,3
2,stopped,-1
2,warm,1
2,dirty,-2
2,laugh,1
2,laughed,1
2,hard,-1
2,laughing,1
2,defender,2
2,brave,2
2,safe,1
2,no,-1
2,alone,-2
2,stop,-1
2,laughing,1
2,courage,2
2,smiling,2
2,failed,-2
2,kill,-3
2,alive,1
2,chances,2
2,good,3
2,bad,-3
2,solid,2
2,fight,-1
2,better,2
2,no,-1
2,lost,-3
2,attacked,-1
2,kill,-3
2,died,-3
2,save,2
2,rage,-2
2,stopped,-1
2,killing,-3
2,wreck,-2
2,alive,1
2,hiding,-1
2,ugly,-3
2,forced,-1
2,awful,-3
2,smile,2
2,died,-3
2,save,2
2,yes,1
2,powerful,2
2,strange,-1
2,great,3
2,lucky,3
2,chance,2
2,saved,2
2,tense,-2
2,smile,2
2,best,3
2,amused,3
2,fear,-2
2,numb,-1
2,stop,-1
2,darkness,-1
2,greatest,3
2,huge,1
2,backed,1
2,leave,-1
2,chance,2
2,huge,1
2,kill,-3
2,feeling,1
2,laughing,1
2,hard,-1
2,hard,-1
2,mad,-3
2,help,2
2,bright,1
2,great,3
2,distracted,-2
2,missing,-2
2,straight,1
2,great,3
2,no,-1
2,screaming,-2
2,leave,-1
2,leave,-1
2,kill,-3
2,confused,-2
2,eerie,-2
2,ruined,-2
2,help,2
2,help,2
2,chance,2
2,help,2
2,help,2
2,screwed,-2
2,please,1
2,help,2
2,no,-1
2,hard,-1
2,top,2
2,top,2
2,hard,-1
2,kill,-3
2,leave,-1
2,falling,-1
2,bloody,-3
2,true,2
2,warm,1
2,pain,-2
2,poison,-2
2,pain,-2
2,vision,1
2,dull,-2
2,fantastic,4
2,beautiful,3
2,dead,-3
2,dead,-3
2,crying,-2
2,tears,-2
2,die,-3
2,no,-1
2,alone,-2
2,defeated,-2
2,dear,2
2,bad,-3
2,pain,-2
2,tears,-2
2,no,-1
2,like,2
2,gun,-1
2,tears,-2
2,no,-1
2,straight,1
2,dreadful,-3
2,scream,-2
2,screaming,-2
2,huge,1
2,moan,-2
2,huge,1
2,dead,-3
2,great,3
2,tears,-2
2,swear,-2
2,kill,-3
2,expelled,-2
2,leave,-1
2,dead,-3
2,gloom,-1
2,progress,2
2,reached,1
2,strangled,-2
2,cheer,2
2,eager,2
2,alive,1
2,crying,-2
2,good,3
2,puzzled,-2
2,bad,-3
2,darkness,-1
2,charm,3
2,danger,-2
2,good,3
2,odd,-2
2,no,-1
2,bright,1
2,like,2
2,perplexed,-2
2,reached,1
2,strangely,-1
2,amazing,4
2,amazing,4
2,like,2
2,stopped,-1
2,enjoying,2
2,moaning,-2
2,hid,-1
2,alive,1
2,no,-1
2,disappointed,-2
2,died,-3
2,welcome,2
2,share,1
2,fond,2
2,tears,-2
2,anxious,-2
2,reward,2
2,scream,-2
2,crying,-2
2,fire,-2
2,great,3
2,embrace,1
2,saved,2
2,saved,2
2,like,2
2,victim,-3
2,died,-3
2,moaning,-2
2,victim,-3
2,alive,1
2,growing,1
2,avoided,-1
2,tears,-2
2,expelled,-2
2,panic,-3
2,smiled,2
2,interests,1
2,hiding,-1
2,warm,1
2,glorious,2
2,stunned,-2
2,brilliant,4
2,brilliant,4
2,disappeared,-1
2,worst,-3
2,kind,2
2,clever,2
2,trust,1
2,suspicious,-2
2,like,2
2,clearly,1
2,forgotten,-1
2,miss,-2
2,interrupted,-2
2,terrible,-3
2,no,-1
2,cheers,2
2,victims,-3
2,no,-1
2,harm,-2
2,good,3
2,alert,-1
2,leave,-1
2,punished,-2
2,expel,-2
2,broke,-1
2,best,3
2,smiling,2
2,awards,3
2,yes,1
2,adventure,2
2,forgotten,-1
2,vague,-2
2,smile,2
2,accident,-2
2,goodness,3
2,hopeless,-2
2,charm,3
2,dear,2
2,like,2
2,curious,1
2,fire,-2
2,feeling,1
2,nervous,-2
2,want,1
2,thank,2
2,loyalty,3
2,interested,2
2,like,2
2,strange,-1
2,like,2
2,lurking,-1
2,doubt,-1
2,mistaken,-2
2,desperately,-3
2,gift,2
2,certain,1
2,disregard,-2
2,defeated,-2
2,abilities,2
2,stunned,-2
2,want,1
2,reached,1
2,true,2
2,dear,2
2,reached,1
2,good,3
2,terror,-3
2,great,3
2,suspended,-1
2,fit,1
2,smiling,2
2,like,2
2,killed,-3
2,best,3
2,strange,-1
2,threatened,-2
2,curse,-1
2,agree,1
2,suspend,-1
2,stopped,-1
2,attacks,-1
2,smile,2
2,odd,-2
2,great,3
2,hard,-1
2,clever,2
2,straight,1
2,swift,2
2,blame,-2
2,no,-1
2,free,1
2,prominent,2
2,attacking,-1
2,killing,-3
2,fortunate,2
2,forced,-1
2,fortunate,2
2,backed,1
2,want,1
2,stupid,-2
2,no,-1
2,smiling,2
2,longing,-1
2,reach,1
2,pain,-2
2,hard,-1
2,please,1
2,pain,-2
2,top,2
2,forced,-1
2,ruined,-2
2,fools,-2
2,disgusting,-3
2,treasure,2
2,free,1
2,lost,-3
2,harm,-2
2,livid,-2
2,threatening,-2
2,no,-1
2,incensed,-2
2,like,2
2,free,1
2,promise,1
2,save,2
2,ugly,-3
2,smile,2
2,better,2
2,greater,3
